2025-04-01T12:42:13Z|copy_multiple_videos_to_project.stdout_success||complete||8 videos copied to project.
2025-04-09T17:42:09Z|InferenceValidation.BodypartColumnNotFoundWarning||warning||SimBA could not drop body-part coordinates, some body-part names are missing in dataframe. SimBA expected the following body-parts, that could not be found inside the file: ['Fish_mid_p']
2025-04-09T17:42:15Z|InferenceValidation.stdout_success||complete||Validation predictions generated for "6Sept24_Tank1_Dawn_pt1_1080p" within the project_folder/csv/validation directory
2025-04-09T17:46:55Z|InferenceValidation||CLASS_INIT||clf_path: C:/Users/User/Desktop/validations/Swim.sav, input_file_path: C:/Users/User/Desktop/Tank1b_o1-o2_control/God20/project_folder/csv/features_extracted/6Sept24_Tank1_Dawn_pt1_1080p.csv, config_path: C:/Users/User/Desktop/Tank1b_o1-o2_control/God20/project_folder/project_config.ini
2025-04-09T17:46:57Z|InferenceValidation.BodypartColumnNotFoundWarning||warning||SimBA could not drop body-part coordinates, some body-part names are missing in dataframe. SimBA expected the following body-parts, that could not be found inside the file: ['Fish_mid_p']
2025-04-09T17:47:00Z|.ColumnNotFoundError||error||SIMBA ERROR: Field name Probability_Swim could not be found in file C:/Users/User/Desktop/Tank1b_o1-o2_control\God20\project_folder\csv\validation\6Sept24_Tank1_Dawn_pt1_1080p.csv
2025-04-09T17:47:04Z|InferenceValidation.stdout_success||complete||Validation predictions generated for "6Sept24_Tank1_Dawn_pt1_1080p" within the project_folder/csv/validation directory
2025-04-09T17:58:31Z|InferenceValidation||CLASS_INIT||clf_path: C:/Users/User/Desktop/validations/Tense.sav, input_file_path: C:/Users/User/Desktop/Tank1b_o1-o2_control/God20/project_folder/csv/features_extracted/6Sept24_Tank1_Dawn_pt1_1080p.csv, config_path: C:/Users/User/Desktop/Tank1b_o1-o2_control/God20/project_folder/project_config.ini
2025-04-09T17:58:32Z|InferenceValidation.BodypartColumnNotFoundWarning||warning||SimBA could not drop body-part coordinates, some body-part names are missing in dataframe. SimBA expected the following body-parts, that could not be found inside the file: ['Fish_mid_p']
2025-04-09T17:58:38Z|InferenceValidation.stdout_success||complete||Validation predictions generated for "6Sept24_Tank1_Dawn_pt1_1080p" within the project_folder/csv/validation directory
2025-04-09T17:58:53Z|.FrameRangeWarning||warning||Frame -464 is outside of the video frame range: (0-46079).
2025-04-09T18:08:15Z|InferenceValidation||CLASS_INIT||clf_path: C:/Users/User/Desktop/validations/Rest.sav, input_file_path: C:/Users/User/Desktop/Tank1b_o1-o2_control/God20/project_folder/csv/features_extracted/6Sept24_Tank1_Dawn_pt1_1080p.csv, config_path: C:/Users/User/Desktop/Tank1b_o1-o2_control/God20/project_folder/project_config.ini
2025-04-09T18:08:16Z|InferenceValidation.BodypartColumnNotFoundWarning||warning||SimBA could not drop body-part coordinates, some body-part names are missing in dataframe. SimBA expected the following body-parts, that could not be found inside the file: ['Fish_mid_p']
2025-04-09T18:08:19Z|.ColumnNotFoundError||error||SIMBA ERROR: Field name Probability_Rest could not be found in file C:/Users/User/Desktop/Tank1b_o1-o2_control\God20\project_folder\csv\validation\6Sept24_Tank1_Dawn_pt1_1080p.csv
2025-04-09T18:08:23Z|InferenceValidation.stdout_success||complete||Validation predictions generated for "6Sept24_Tank1_Dawn_pt1_1080p" within the project_folder/csv/validation directory
2025-04-09T18:09:28Z|InferenceValidation||CLASS_INIT||clf_path: C:/Users/User/Desktop/validations/Rest.sav, input_file_path: C:/Users/User/Desktop/Tank1b_o1-o2_control/God20/project_folder/csv/features_extracted/7Sept24_Tank1_Dawn_pt1_1080p.csv, config_path: C:/Users/User/Desktop/Tank1b_o1-o2_control/God20/project_folder/project_config.ini
2025-04-09T18:09:30Z|InferenceValidation.BodypartColumnNotFoundWarning||warning||SimBA could not drop body-part coordinates, some body-part names are missing in dataframe. SimBA expected the following body-parts, that could not be found inside the file: ['Fish_mid_p']
2025-04-09T18:09:32Z|.ColumnNotFoundError||error||SIMBA ERROR: Field name Probability_Rest could not be found in file C:/Users/User/Desktop/Tank1b_o1-o2_control\God20\project_folder\csv\validation\7Sept24_Tank1_Dawn_pt1_1080p.csv
2025-04-09T18:09:36Z|InferenceValidation.stdout_success||complete||Validation predictions generated for "7Sept24_Tank1_Dawn_pt1_1080p" within the project_folder/csv/validation directory
2025-04-09T18:10:30Z|InferenceValidation||CLASS_INIT||clf_path: C:/Users/User/Desktop/validations/Hover.sav, input_file_path: C:/Users/User/Desktop/Tank1b_o1-o2_control/God20/project_folder/csv/features_extracted/7Sept24_Tank1_Dawn_pt1_1080p.csv, config_path: C:/Users/User/Desktop/Tank1b_o1-o2_control/God20/project_folder/project_config.ini
2025-04-09T18:10:31Z|InferenceValidation.BodypartColumnNotFoundWarning||warning||SimBA could not drop body-part coordinates, some body-part names are missing in dataframe. SimBA expected the following body-parts, that could not be found inside the file: ['Fish_mid_p']
2025-04-09T18:10:37Z|InferenceValidation.stdout_success||complete||Validation predictions generated for "7Sept24_Tank1_Dawn_pt1_1080p" within the project_folder/csv/validation directory
2025-04-09T18:11:23Z|.FrameRangeWarning||warning||Frame -771 is outside of the video frame range: (0-46079).
2025-04-09T18:11:48Z|InferenceValidation||CLASS_INIT||clf_path: C:/Users/User/Desktop/validations/Swim.sav, input_file_path: C:/Users/User/Desktop/Tank1b_o1-o2_control/God20/project_folder/csv/features_extracted/7Sept24_Tank1_Dawn_pt1_1080p.csv, config_path: C:/Users/User/Desktop/Tank1b_o1-o2_control/God20/project_folder/project_config.ini
2025-04-09T18:11:49Z|InferenceValidation.BodypartColumnNotFoundWarning||warning||SimBA could not drop body-part coordinates, some body-part names are missing in dataframe. SimBA expected the following body-parts, that could not be found inside the file: ['Fish_mid_p']
2025-04-09T18:11:55Z|InferenceValidation.stdout_success||complete||Validation predictions generated for "7Sept24_Tank1_Dawn_pt1_1080p" within the project_folder/csv/validation directory
2025-04-09T18:14:10Z|SetMachineModelParameters.stdout_success||complete||Model paths/settings saved in project_config.ini
2025-04-09T18:14:16Z|InferenceBatch||CLASS_INIT||minimum_bout_length: None, save_dir: None, features_dir: None, config_path: C:/Users/User/Desktop/Tank1b_o1-o2_control/God20/project_folder/project_config.ini
2025-04-09T18:14:17Z|InferenceBatch.BodypartColumnNotFoundWarning||warning||SimBA could not drop body-part coordinates, some body-part names are missing in dataframe. SimBA expected the following body-parts, that could not be found inside the file: ['Fish_mid_p']
2025-04-09T18:14:36Z|InferenceBatch.BodypartColumnNotFoundWarning||warning||SimBA could not drop body-part coordinates, some body-part names are missing in dataframe. SimBA expected the following body-parts, that could not be found inside the file: ['Fish_mid_p']
2025-04-09T18:14:47Z|InferenceBatch.BodypartColumnNotFoundWarning||warning||SimBA could not drop body-part coordinates, some body-part names are missing in dataframe. SimBA expected the following body-parts, that could not be found inside the file: ['Fish_mid_p']
2025-04-09T18:15:06Z|InferenceBatch.BodypartColumnNotFoundWarning||warning||SimBA could not drop body-part coordinates, some body-part names are missing in dataframe. SimBA expected the following body-parts, that could not be found inside the file: ['Fish_mid_p']
2025-04-09T18:15:17Z|InferenceBatch.BodypartColumnNotFoundWarning||warning||SimBA could not drop body-part coordinates, some body-part names are missing in dataframe. SimBA expected the following body-parts, that could not be found inside the file: ['Fish_mid_p']
2025-04-09T18:15:36Z|InferenceBatch.BodypartColumnNotFoundWarning||warning||SimBA could not drop body-part coordinates, some body-part names are missing in dataframe. SimBA expected the following body-parts, that could not be found inside the file: ['Fish_mid_p']
2025-04-09T18:15:51Z|InferenceBatch.BodypartColumnNotFoundWarning||warning||SimBA could not drop body-part coordinates, some body-part names are missing in dataframe. SimBA expected the following body-parts, that could not be found inside the file: ['Fish_mid_p']
2025-04-09T18:16:10Z|InferenceBatch.BodypartColumnNotFoundWarning||warning||SimBA could not drop body-part coordinates, some body-part names are missing in dataframe. SimBA expected the following body-parts, that could not be found inside the file: ['Fish_mid_p']
2025-04-09T18:17:55Z|SimbaProjectPopUp.stdout_success||complete||Loaded project C:/Users/User/Desktop/Tank1b_o1-o2_control/God20/project_folder/project_config.ini
2025-04-09T18:18:17Z|InferenceBatch||CLASS_INIT||minimum_bout_length: None, save_dir: None, features_dir: None, config_path: C:/Users/User/Desktop/Tank1b_o1-o2_control/God20/project_folder/project_config.ini
2025-04-09T18:18:18Z|InferenceBatch.BodypartColumnNotFoundWarning||warning||SimBA could not drop body-part coordinates, some body-part names are missing in dataframe. SimBA expected the following body-parts, that could not be found inside the file: ['Fish_mid_p']
2025-04-09T18:18:35Z|InferenceBatch.BodypartColumnNotFoundWarning||warning||SimBA could not drop body-part coordinates, some body-part names are missing in dataframe. SimBA expected the following body-parts, that could not be found inside the file: ['Fish_mid_p']
2025-04-09T18:18:46Z|InferenceBatch.BodypartColumnNotFoundWarning||warning||SimBA could not drop body-part coordinates, some body-part names are missing in dataframe. SimBA expected the following body-parts, that could not be found inside the file: ['Fish_mid_p']
2025-04-09T18:19:04Z|InferenceBatch.BodypartColumnNotFoundWarning||warning||SimBA could not drop body-part coordinates, some body-part names are missing in dataframe. SimBA expected the following body-parts, that could not be found inside the file: ['Fish_mid_p']
2025-04-09T18:19:15Z|InferenceBatch.BodypartColumnNotFoundWarning||warning||SimBA could not drop body-part coordinates, some body-part names are missing in dataframe. SimBA expected the following body-parts, that could not be found inside the file: ['Fish_mid_p']
2025-04-09T18:19:33Z|InferenceBatch.BodypartColumnNotFoundWarning||warning||SimBA could not drop body-part coordinates, some body-part names are missing in dataframe. SimBA expected the following body-parts, that could not be found inside the file: ['Fish_mid_p']
2025-04-09T18:19:47Z|InferenceBatch.BodypartColumnNotFoundWarning||warning||SimBA could not drop body-part coordinates, some body-part names are missing in dataframe. SimBA expected the following body-parts, that could not be found inside the file: ['Fish_mid_p']
2025-04-09T18:20:06Z|InferenceBatch.BodypartColumnNotFoundWarning||warning||SimBA could not drop body-part coordinates, some body-part names are missing in dataframe. SimBA expected the following body-parts, that could not be found inside the file: ['Fish_mid_p']
2025-04-09T18:20:15Z|InferenceBatch.stdout_success||complete||Machine predictions complete. Files saved in C:/Users/User/Desktop/Tank1b_o1-o2_control\God20\project_folder\csv\machine_results directory
2025-04-09T18:36:13Z|InferenceValidation||CLASS_INIT||clf_path: C:/Users/User/Desktop/validations/Swim.sav, input_file_path: C:/Users/User/Desktop/Tank1b_o1-o2_control/God20/project_folder/csv/features_extracted/7Sept24_Tank1_Dawn_pt1_1080p.csv, config_path: C:/Users/User/Desktop/Tank1b_o1-o2_control/God20/project_folder/project_config.ini
2025-04-09T18:36:14Z|InferenceValidation.BodypartColumnNotFoundWarning||warning||SimBA could not drop body-part coordinates, some body-part names are missing in dataframe. SimBA expected the following body-parts, that could not be found inside the file: ['Fish_mid_p']
2025-04-09T18:36:15Z|InferenceValidation.FeatureNumberMismatchError||error||SIMBA FEATURE NUMBER MISMATCH ERROR: Mismatch in the number of features in input file C:/Users/User/Desktop/Tank1b_o1-o2_control/God20/project_folder/csv/features_extracted/7Sept24_Tank1_Dawn_pt1_1080p.csv, and what is expected by the model Swim. The model expects 893 features. The data contains 857 features.
2025-04-09T18:36:39Z|InferenceBatch||CLASS_INIT||minimum_bout_length: None, save_dir: None, features_dir: None, config_path: C:/Users/User/Desktop/Tank1b_o1-o2_control/God20/project_folder/project_config.ini
2025-04-09T18:36:40Z|InferenceBatch.BodypartColumnNotFoundWarning||warning||SimBA could not drop body-part coordinates, some body-part names are missing in dataframe. SimBA expected the following body-parts, that could not be found inside the file: ['Fish_mid_p']
2025-04-09T18:36:44Z|InferenceBatch.FeatureNumberMismatchError||error||SIMBA FEATURE NUMBER MISMATCH ERROR: Mismatch in the number of features in input file C:/Users/User/Desktop/Tank1b_o1-o2_control\God20\project_folder\csv\features_extracted\7Sept24_Tank1_Dawn_pt1_1080p.csv, and what is expected by the model Hover. The model expects 893 features. The data contains 857 features.
2025-04-09T18:37:33Z|ROIFeatureCreator||CLASS_INIT||append_data: True, data_path: None, body_parts: ['bodypart16', 'Fish_mid', 'bodypart2'], config_path: C:/Users/User/Desktop/Tank1b_o1-o2_control/God20/project_folder/project_config.ini
2025-04-09T18:37:33Z|ROIFeatureCreator||CLASS_INIT||append_data: True, data_path: None, body_parts: ['bodypart16', 'Fish_mid', 'bodypart2'], config_path: C:/Users/User/Desktop/Tank1b_o1-o2_control/God20/project_folder/project_config.ini, animal: Animal_1, cnt: 2, bp: bodypart2
2025-04-09T18:37:33Z|ROIFeatureCreator.NoFilesFoundError||error||SIMBA NO FILES FOUND ERROR: Before appending ROI features, make sure each video is represented in both the C:/Users/User/Desktop/Tank1b_o1-o2_control\God20\project_folder\csv\outlier_corrected_movement_location and C:/Users/User/Desktop/Tank1b_o1-o2_control\God20\project_folder\csv\features_extracted directory, you have data files that are only represented in one folder {'7Sept24_Tank1_Midday_pt2_1080p', '6Sept24_Tank1_Dawn_pt2_1080p', '7Sept24_Tank1_Midday_pt1_1080p', '6Sept24_Tank1_Midday_pt2_1080p', '6Sept24_Tank1_Midday_pt1_1080p', '6Sept24_Tank1_Dawn_pt1_1080p'} set()
2025-04-09T18:39:55Z|ROIFeatureCreator||CLASS_INIT||append_data: True, data_path: None, body_parts: ['bodypart16', 'Fish_mid', 'bodypart2'], config_path: C:/Users/User/Desktop/Tank1b_o1-o2_control/God20/project_folder/project_config.ini
2025-04-09T18:39:55Z|ROIFeatureCreator||CLASS_INIT||append_data: True, data_path: None, body_parts: ['bodypart16', 'Fish_mid', 'bodypart2'], config_path: C:/Users/User/Desktop/Tank1b_o1-o2_control/God20/project_folder/project_config.ini, animal: Animal_1, cnt: 2, bp: bodypart2
2025-04-09T18:39:55Z|ROIFeatureCreator.NoFilesFoundError||error||SIMBA NO FILES FOUND ERROR: Before appending ROI features, make sure each video is represented in both the C:/Users/User/Desktop/Tank1b_o1-o2_control\God20\project_folder\csv\outlier_corrected_movement_location and C:/Users/User/Desktop/Tank1b_o1-o2_control\God20\project_folder\csv\features_extracted directory, you have data files that are only represented in one folder {'7Sept24_Tank1_Midday_pt2_1080p', '6Sept24_Tank1_Dawn_pt2_1080p', '7Sept24_Tank1_Midday_pt1_1080p', '6Sept24_Tank1_Midday_pt2_1080p', '6Sept24_Tank1_Midday_pt1_1080p', '6Sept24_Tank1_Dawn_pt1_1080p'} set()
2025-06-18T11:59:56Z|SimbaProjectPopUp.stdout_success||complete||Loaded project C:/Users/User/Desktop/Tank1b_o1-o2_control/God20/project_folder/project_config.ini
2025-06-19T12:16:34Z|SimbaProjectPopUp.stdout_success||complete||Loaded project C:/Users/User/Desktop/Lionfish_feature_extraction_code/Simba_config/project_folder/project_config.ini
2025-06-19T12:17:03Z|SimbaProjectPopUp.stdout_success||complete||Custom feature extraction complete!
2025-06-19T12:31:45Z|SimbaProjectPopUp.stdout_success||complete||Custom feature extraction complete!
2025-06-22T11:55:59Z|SimbaProjectPopUp.stdout_success||complete||Loaded project C:/Users/User/Desktop/Lionfish_feature_extraction_code/Simba_config/project_folder/project_config.ini
2025-06-22T12:09:39Z|.stdout_success||complete||Project directory tree and project_config.ini created in C:/Users/User/Desktop/Lionfish_feature_extraction_code\test111\project_folder
2025-06-22T13:28:15Z|SimbaProjectPopUp.stdout_success||complete||Custom feature extraction complete!
2025-06-22T17:46:47Z|SimbaProjectPopUp.stdout_success||complete||Loaded project C:/Users/User/Desktop/Lionfish_feature_extraction_code/Simba_config/project_folder/project_config.ini
2025-06-22T17:47:32Z|SimbaProjectPopUp.stdout_success||complete||Custom feature extraction complete!
2025-06-22T17:48:00Z|SimbaProjectPopUp.stdout_success||complete||Custom feature extraction complete!
2025-06-22T17:48:19Z|SimbaProjectPopUp.stdout_success||complete||Custom feature extraction complete!
2025-06-22T17:48:30Z|SimbaProjectPopUp.stdout_success||complete||Custom feature extraction complete!
2025-06-22T17:48:41Z|SimbaProjectPopUp.stdout_success||complete||Custom feature extraction complete!
2025-06-22T17:48:48Z|SimbaProjectPopUp.stdout_success||complete||Custom feature extraction complete!
2025-06-22T17:48:56Z|SimbaProjectPopUp.stdout_success||complete||Custom feature extraction complete!
2025-06-22T17:49:10Z|SimbaProjectPopUp.stdout_success||complete||Custom feature extraction complete!
2025-06-22T21:17:03Z|SimbaProjectPopUp.stdout_success||complete||Custom feature extraction complete!
2025-06-23T09:50:46Z|SimbaProjectPopUp.stdout_success||complete||Custom feature extraction complete!
2025-06-23T09:55:59Z|SimbaProjectPopUp.stdout_success||complete||Custom feature extraction complete!
2025-06-23T10:26:55Z|SimbaProjectPopUp.stdout_success||complete||Custom feature extraction complete!
2025-06-23T10:29:26Z|SimbaProjectPopUp.stdout_success||complete||Custom feature extraction complete!
2025-06-23T10:30:35Z|SimbaProjectPopUp.stdout_success||complete||Custom feature extraction complete!
2025-06-23T11:00:17Z|SimbaProjectPopUp.stdout_success||complete||Loaded project C:/Users/User/Desktop/Lionfish_feature_extraction_code/Simba_config/project_folder/project_config.ini
2025-06-23T11:00:34Z|SimbaProjectPopUp.stdout_success||complete||Custom feature extraction complete!
